Unnamed: 0,고객ID,Duration,총과금액,평균과금액,성별,연령,결혼여부,부양자유무,부양자수,추천횟수,영수증발급여부,과금방식,보안서비스,백업서비스,기술지원서비스,데이터무제한,데이터사용량,시작일,종료일,고객이탈여부,이탈가능점수,이탈유형,LTV,만족도,로밍사용료,연령대,마지막과금일,최초과금일,평균유지기간(월),LTV2,Cluster,1년이후잔존확률,2년이후잔존확률
6113,C-16280,,2013500,62921.875,남성,68,No,No,0,0,No,신용카드,Yes,No,Yes,Yes,21,2019-05-01,2022-01-01,No,20,,5090,4,25200,60대,2021-12-01,2019-05-01 00:00:00,31.5,1982039.063,0,0.96648352,0.803127586
6114,C-16281,212,953500,119187.5,남성,65,Yes,No,0,2,Yes,계좌이체,No,No,No,Yes,3,2020-12-01,2021-07-01,Yes,74,Other,2016,1,39210,60대,2021-07-01,2020-12-01 00:00:00,7.066666667,842258.3333,0,0.654201877,0.546016377
6115,C-16282,,1139600,24246.80851,남성,22,No,No,0,0,No,계좌이체,No,No,No,No,0,2018-02-01,2022-01-01,No,70,,2858,4,47460,20대,2021-12-01,2018-02-01 00:00:00,46.63333333,1130709.504,1,0.99948685,0.994515773
6116,C-16283,,678300,23389.65517,남성,61,Yes,No,0,8,No,계좌이체,No,No,No,No,0,2019-08-01,2022-01-01,No,63,,3526,3,16610,60대,2021-12-01,2019-08-01 00:00:00,28.43333333,665045.8621,1,0.992699407,0.991865452
6117,C-16284,,732700,56361.53846,여성,45,No,No,0,0,No,계좌이체,Yes,No,No,Yes,15,2020-12-01,2022-01-01,No,36,,5277,4,12200,40대,2021-12-01,2020-12-01 00:00:00,12.16666667,685732.0513,0,0.75589199,0.711366583
6118,C-16285,,951100,50057.89474,여성,61,Yes,No,0,4,Yes,신용카드,No,No,No,No,24,2020-06-01,2022-01-01,No,58,,5014,5,35480,60대,2021-12-01,2020-06-01 00:00:00,18.26666667,914390.8772,1,0.825320455,0.751418593
6119,C-16286,,9981500,134885.1351,여성,39,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,Yes,13,2015-11-01,2022-01-01,No,43,,6494,4,41580,30대,2021-12-01,2015-11-01 00:00:00,74.06666667,9990492.342,2,1,1
6120,C-16287,,384500,29576.92308,남성,41,No,No,0,0,Yes,신용카드,No,No,No,No,0,2020-12-01,2022-01-01,No,53,,2371,3,3840,40대,2021-12-01,2020-12-01 00:00:00,12.16666667,359852.5641,1,0.993634763,0.911093117
6121,C-16288,,1299200,23200,여성,42,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2017-05-01,2022-01-01,No,63,,2809,5,15260,40대,2021-12-01,2017-05-01 00:00:00,55.83333333,1295333.333,1,0.999692907,0.997406194
6122,C-16289,,2187400,42890.19608,남성,41,No,No,0,0,No,신용카드,No,No,Yes,Yes,14,2017-10-01,2022-01-01,No,76,,3752,3,0,40대,2021-12-01,2017-10-01 00:00:00,50.73333333,2175962.614,0,0.99712078,0.948573766
6123,C-16290,365,445900,34300,여성,46,Yes,No,0,1,No,이체/메일확인,No,Yes,No,Yes,27,2020-10-01,2021-10-01,Yes,94,Competitor,3747,1,0,40대,2021-10-01,2020-10-01 00:00:00,12.16666667,417316.6667,0,0.40294379,0.351712979
6124,C-16291,,10784500,128386.9048,여성,40,Yes,Yes,1,4,Yes,계좌이체,No,Yes,Yes,Yes,14,2015-01-01,2022-01-01,No,68,,6130,4,49720,40대,2021-12-01,2015-01-01 00:00:00,84.2,10810177.38,2,1,1
6125,C-16292,,1355100,22967.79661,남성,28,Yes,Yes,1,9,No,신용카드,No,No,No,No,0,2017-02-01,2022-01-01,No,64,,5183,5,7350,20대,2021-12-01,2017-02-01 00:00:00,58.8,1350506.441,1,1,0.99975
6126,C-16293,,3242300,120085.1852,여성,55,Yes,No,0,8,No,계좌이체,Yes,No,No,Yes,13,2019-10-01,2022-01-01,No,50,,2919,3,27230,50대,2021-12-01,2019-10-01 00:00:00,26.4,3170248.889,2,1,0.998030052
6127,C-16294,,873800,62414.28571,남성,22,No,Yes,1,0,Yes,계좌이체,No,No,No,Yes,59,2020-11-01,2022-01-01,No,67,,4594,3,49610,20대,2021-12-01,2020-11-01 00:00:00,13.16666667,821788.0952,0,0.711126876,0.662827424
6128,C-16295,,1941000,29409.09091,남성,76,Yes,No,0,4,Yes,계좌이체,No,No,No,Yes,4,2016-07-01,2022-01-01,No,56,,4691,3,0,70대,2021-12-01,2016-07-01 00:00:00,65.96666667,1940019.697,0,0.974729899,0.893790894
6129,C-16296,,9184800,113392.5926,여성,32,Yes,No,0,4,Yes,신용카드,No,Yes,No,Yes,11,2015-04-01,2022-01-01,No,45,,5251,3,53000,30대,2021-12-01,2015-04-01 00:00:00,81.2,9207478.519,2,0.998518519,0.996553321
6130,C-16297,,6432700,76579.7619,남성,36,No,No,0,0,Yes,계좌이체,Yes,Yes,Yes,Yes,9,2015-01-01,2022-01-01,No,75,,4369,3,0,30대,2021-12-01,2015-01-01 00:00:00,84.2,6448015.952,2,1,1
6131,C-16298,,814700,24687.87879,여성,40,No,No,0,0,Yes,신용카드,No,No,No,No,0,2019-04-01,2022-01-01,No,35,,5422,3,25200,40대,2021-12-01,2019-04-01 00:00:00,32.5,802356.0606,1,0.997922106,0.993761876
6132,C-16299,,366100,24406.66667,남성,40,No,No,0,0,No,신용카드,No,No,No,No,0,2020-10-01,2022-01-01,No,29,,2088,5,13670,40대,2021-12-01,2020-10-01 00:00:00,14.2,346574.6667,1,0.994137871,0.980838615
6133,C-16300,,6544800,112841.3793,여성,27,No,No,0,0,Yes,신용카드,Yes,Yes,No,Yes,59,2017-03-01,2022-01-01,No,54,,4727,3,34580,20대,2021-12-01,2017-03-01 00:00:00,57.86666667,6529754.483,2,0.999693487,0.996537946
6134,C-16301,,3918300,85180.43478,남성,72,Yes,No,0,2,No,신용카드,No,No,No,Yes,8,2018-03-01,2022-01-01,No,72,,3583,3,14690,70대,2021-12-01,2018-03-01 00:00:00,45.7,3892745.87,0,0.981700616,0.954421941
6135,C-16302,945,3536600,110518.75,남성,62,Yes,No,0,1,No,계좌이체,No,Yes,No,No,17,2019-05-01,2021-12-01,Yes,79,Other,4115,1,2370,60대,2021-12-01,2019-05-01 00:00:00,31.5,3481340.625,1,0.983819748,0.924557525
6136,C-16303,,10472900,124677.381,남성,29,Yes,Yes,1,4,Yes,신용카드,Yes,Yes,Yes,Yes,85,2015-01-01,2022-01-01,No,55,,4351,4,47350,20대,2021-12-01,2015-01-01 00:00:00,84.2,10497835.48,2,1,1
6137,C-16304,,1116200,22779.59184,여성,28,No,No,0,0,No,신용카드,No,No,No,No,0,2017-12-01,2022-01-01,No,27,,3408,3,29950,20대,2021-12-01,2017-12-01 00:00:00,48.7,1109366.122,1,0.99860786,0.99756077
6138,C-16305,,1692200,23502.77778,남성,31,Yes,Yes,1,7,No,신용카드,No,No,No,No,0,2016-01-01,2022-01-01,No,50,,6315,5,24860,30대,2021-12-01,2016-01-01 00:00:00,72.03333333,1692983.426,1,1,0.998893939
6139,C-16306,1339,1644200,36537.77778,남성,73,Yes,No,0,2,Yes,계좌이체,No,Yes,No,Yes,28,2017-07-01,2021-03-01,Yes,96,Competitor,4829,1,0,70대,2021-03-01,2017-07-01 00:00:00,44.63333333,1630802.815,0,0.943399446,0.850621645
6140,C-16307,,9586000,129540.5405,남성,66,No,No,0,0,Yes,계좌이체,No,Yes,Yes,Yes,8,2015-11-01,2022-01-01,No,43,,5166,5,54010,60대,2021-12-01,2015-11-01 00:00:00,74.06666667,9594636.036,2,0.997150629,0.994927291
6141,C-16308,762,2793800,107453.8462,여성,72,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,6,2019-08-01,2021-09-01,Yes,82,Dissatisfaction,4078,3,41130,70대,2021-09-01,2019-08-01 00:00:00,25.4,2729327.692,0,0.982185389,0.765554712
6142,C-16309,,1243600,23029.62963,남성,63,Yes,Yes,2,10,No,이체/메일확인,No,No,No,No,0,2017-07-01,2022-01-01,No,21,,3433,4,38760,60대,2021-12-01,2017-07-01 00:00:00,53.8,1238994.074,1,0.999512195,0.998255159
6143,C-16310,,4316800,116670.2703,남성,21,No,No,0,0,No,계좌이체,No,No,Yes,Yes,51,2018-12-01,2022-01-01,No,23,,3847,4,5540,20대,2021-12-01,2018-12-01 00:00:00,36.53333333,4262353.874,0,0.995783011,0.967245384
6144,C-16311,,2055500,68516.66667,여성,33,Yes,Yes,2,1,No,신용카드,No,No,No,Yes,30,2019-07-01,2022-01-01,No,76,,2035,4,20910,30대,2021-12-01,2019-07-01 00:00:00,29.46666667,2018957.778,1,0.957638456,0.58731317
6145,C-16312,274,957900,95790,여성,46,No,No,0,0,Yes,계좌이체,No,No,No,Yes,17,2020-12-01,2021-09-01,Yes,97,Attitude,3520,2,33560,40대,2021-09-01,2020-12-01 00:00:00,9.133333333,874882,0,0.523277062,0.459065807
6146,C-16313,,7266000,90825,남성,40,No,No,0,0,No,신용카드,Yes,Yes,No,Yes,29,2015-05-01,2022-01-01,No,33,,5395,4,22940,40대,2021-12-01,2015-05-01 00:00:00,80.2,7284165,2,0.999693487,0.999463602
6147,C-16314,31,187800,93900,남성,40,No,Yes,1,0,Yes,신용카드,Yes,No,No,Yes,11,2021-01-01,2021-02-01,Yes,66,Dissatisfaction,2484,2,30400,40대,2021-02-01,2021-01-01 00:00:00,1.033333333,97030,0,0,0
6148,C-16315,1431,6017200,125358.3333,여성,42,No,No,0,0,Yes,계좌이체,No,Yes,No,No,25,2017-07-01,2021-06-01,Yes,99,Competitor,4804,1,40680,40대,2021-06-01,2017-07-01 00:00:00,47.7,5979592.5,0,0.998951754,0.987780899
6149,C-16316,,584600,24358.33333,남성,26,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2020-01-01,2022-01-01,No,80,,4883,5,46440,20대,2021-12-01,2020-01-01 00:00:00,23.33333333,568361.1111,1,0.993586663,0.990100864
6150,C-16317,61,265400,88466.66667,여성,56,No,No,0,0,Yes,이체/메일확인,No,No,No,Yes,21,2021-08-01,2021-10-01,Yes,100,Price,5082,2,32770,50대,2021-10-01,2021-08-01 00:00:00,2.033333333,179882.2222,0,0.000277778,0.000277778
6151,C-16318,,602700,22322.22222,남성,26,Yes,No,0,1,Yes,신용카드,No,No,No,No,0,2019-10-01,2022-01-01,No,67,,2483,5,44970,20대,2021-12-01,2019-10-01 00:00:00,26.4,589306.6667,1,0.975923856,0.960462638
6152,C-16320,1550,5828500,112086.5385,남성,22,No,No,0,0,Yes,계좌이체,Yes,Yes,No,Yes,58,2017-02-01,2021-05-01,Yes,94,Competitor,5074,3,50620,20대,2021-05-01,2017-02-01 00:00:00,51.66666667,5791137.821,2,0.998622058,0.996351237
6153,C-16321,,2226800,29690.66667,남성,23,No,No,0,8,No,신용카드,No,No,No,No,0,2015-10-01,2022-01-01,No,39,,6245,5,27690,20대,2021-12-01,2015-10-01 00:00:00,75.1,2229769.067,1,1,1
6154,C-16322,,4794400,108963.6364,남성,42,Yes,Yes,3,1,No,신용카드,Yes,Yes,No,No,76,2018-05-01,2022-01-01,No,52,,5288,4,49040,40대,2021-12-01,2018-05-01 00:00:00,43.66666667,4758078.788,2,0.99765,0.988775217
6155,C-16323,882,3422500,114083.3333,여성,49,No,No,0,0,Yes,신용카드,No,No,No,Yes,2,2019-01-01,2021-06-01,Yes,72,Competitor,5144,1,31410,40대,2021-06-01,2019-01-01 00:00:00,29.4,3354050,0,0.997373072,0.947927975
6156,C-16324,,666400,51261.53846,남성,61,No,No,0,0,Yes,이체/메일확인,No,No,No,Yes,13,2020-12-01,2022-01-01,No,75,,3256,5,15370,60대,2021-12-01,2020-12-01 00:00:00,12.16666667,623682.0513,0,0.586003582,0.563493589
6157,C-16325,,6676900,125979.2453,여성,45,Yes,No,0,2,Yes,계좌이체,Yes,Yes,No,Yes,14,2017-08-01,2022-01-01,No,65,,2719,3,11190,40대,2021-12-01,2017-08-01 00:00:00,52.76666667,6647504.843,2,1,1
6158,C-16326,,1460300,23553.22581,여성,40,No,Yes,3,0,No,신용카드,No,No,No,No,0,2016-11-01,2022-01-01,No,27,,4263,3,21470,40대,2021-12-01,2016-11-01 00:00:00,61.86666667,1457159.57,1,0.999692907,0.99627347
6159,C-16327,,1925100,28310.29412,여성,23,No,No,0,7,No,계좌이체,No,No,No,No,0,2016-05-01,2022-01-01,No,33,,5052,5,23960,20대,2021-12-01,2016-05-01 00:00:00,68,1925100,1,1,0.998893939
6160,C-16328,,7773000,112652.1739,여성,35,Yes,Yes,2,3,Yes,계좌이체,No,Yes,No,Yes,22,2016-04-01,2022-01-01,No,70,,6245,5,47690,30대,2021-12-01,2016-04-01 00:00:00,69,7773000,2,0.996424331,0.995170413
6161,C-16329,,945100,63006.66667,남성,20,No,Yes,1,0,No,신용카드,Yes,No,No,Yes,69,2020-10-01,2022-01-01,No,36,,4648,4,37630,20대,2021-12-01,2020-10-01 00:00:00,14.2,894694.6667,0,0.747540923,0.691237877
6162,C-16330,,840900,24732.35294,여성,28,No,Yes,2,0,Yes,계좌이체,No,No,No,No,0,2019-03-01,2022-01-01,No,44,,3169,3,49720,20대,2021-12-01,2019-03-01 00:00:00,33.53333333,829358.2353,1,0.996000542,0.994921783
6163,C-16331,,1437900,29956.25,남성,48,Yes,Yes,1,9,No,신용카드,No,No,No,No,0,2018-01-01,2022-01-01,No,45,,3040,3,39320,40대,2021-12-01,2018-01-01 00:00:00,47.66666667,1427914.583,1,1,1
6164,C-16332,,819200,24094.11765,여성,49,Yes,Yes,2,8,No,계좌이체,No,No,No,No,0,2019-03-01,2022-01-01,No,59,,2258,4,51300,40대,2021-12-01,2019-03-01 00:00:00,33.53333333,807956.0784,1,0.998874782,0.998476724
6165,C-16333,,1902800,23204.87805,여성,26,Yes,No,0,9,No,계좌이체,No,No,No,No,0,2015-03-01,2022-01-01,No,57,,5540,4,26560,20대,2021-12-01,2015-03-01 00:00:00,82.23333333,1908214.472,1,1,1
6166,C-16334,,1541300,59280.76923,여성,25,No,No,0,0,No,계좌이체,No,Yes,No,No,48,2019-11-01,2022-01-01,No,48,,3185,5,44300,20대,2021-12-01,2019-11-01 00:00:00,25.36666667,1503755.513,0,0.956831436,0.849411079
6167,C-16335,,694500,23150,남성,32,No,No,0,0,No,신용카드,No,No,No,No,0,2019-07-01,2022-01-01,No,32,,4695,3,1580,30대,2021-12-01,2019-07-01 00:00:00,29.46666667,682153.3333,1,0.98831456,0.983033084
6168,C-16336,,2976500,85042.85714,여성,37,No,No,0,0,Yes,신용카드,No,No,Yes,Yes,3,2019-02-01,2022-01-01,No,28,,3483,3,39550,30대,2021-12-01,2019-02-01 00:00:00,34.46666667,2931143.81,0,0.98911799,0.889664558
6169,C-16337,214,763600,95450,여성,75,Yes,No,0,1,Yes,계좌이체,No,No,No,Yes,12,2021-03-01,2021-10-01,Yes,80,Competitor,5245,1,24180,70대,2021-10-01,2021-03-01 00:00:00,7.133333333,680876.6667,0,0.354765784,0.230896211
6170,C-16338,,296900,22838.46154,여성,40,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2020-12-01,2022-01-01,No,31,,3167,4,31190,40대,2021-12-01,2020-12-01 00:00:00,12.16666667,277867.9487,1,0.956020084,0.952683581
6171,C-16339,,11324900,136444.5783,남성,29,Yes,No,0,1,Yes,계좌이체,Yes,Yes,Yes,No,27,2015-02-01,2022-01-01,No,42,,5027,4,38190,20대,2021-12-01,2015-02-01 00:00:00,83.16666667,11347640.76,2,0.99925,0.996411131
6172,C-16340,120,316900,63380,여성,38,Yes,Yes,3,5,No,신용카드,No,Yes,Yes,Yes,56,2021-01-01,2021-05-01,Yes,99,Dissatisfaction,5758,2,48250,30대,2021-05-01,2021-01-01 00:00:00,4,253520,2,0.219933313,0.218793477
6173,C-16341,,9060100,119211.8421,남성,67,No,No,0,0,No,계좌이체,No,No,Yes,Yes,26,2015-09-01,2022-01-01,No,47,,6100,5,11410,60대,2021-12-01,2015-09-01 00:00:00,76.1,9072021.184,0,0.997741935,0.988377412
6174,C-16342,,3469500,73819.14894,여성,61,No,No,0,0,Yes,계좌이체,No,No,No,Yes,7,2018-02-01,2022-01-01,No,65,,5315,4,2490,60대,2021-12-01,2018-02-01 00:00:00,46.63333333,3442432.979,0,0.998045455,0.962662748
6175,C-16343,,2036400,88539.13043,남성,63,No,Yes,2,0,Yes,이체/메일확인,No,No,No,Yes,23,2020-02-01,2022-01-01,No,23,,4886,5,53220,60대,2021-12-01,2020-02-01 00:00:00,22.3,1974422.609,0,0.985254921,0.882495478
6176,C-16344,,4735500,121423.0769,남성,23,No,No,0,0,Yes,계좌이체,No,No,No,No,73,2018-10-01,2022-01-01,No,50,,5939,3,10060,20대,2021-12-01,2018-10-01 00:00:00,38.56666667,4682883.333,0,0.989494962,0.973620965
6177,C-16345,,9503500,125046.0526,남성,29,Yes,No,0,5,Yes,계좌이체,No,Yes,Yes,Yes,30,2015-09-01,2022-01-01,No,72,,5682,4,45430,20대,2021-12-01,2015-09-01 00:00:00,76.1,9516004.605,2,1,1
6178,C-16346,,11599000,139746.988,여성,58,No,No,0,0,Yes,계좌이체,Yes,Yes,Yes,Yes,21,2015-02-01,2022-01-01,No,73,,4296,3,20230,50대,2021-12-01,2015-02-01 00:00:00,83.16666667,11622291.16,2,1,1
6179,C-16347,,1096600,84353.84615,여성,54,No,No,0,0,No,신용카드,No,No,Yes,Yes,30,2020-12-01,2022-01-01,No,23,,2900,5,40790,50대,2021-12-01,2020-12-01 00:00:00,12.16666667,1026305.128,0,0.791765614,0.676313694
6180,C-16348,1037,3307300,94494.28571,여성,79,Yes,No,0,1,Yes,신용카드,No,Yes,No,Yes,15,2018-04-01,2021-02-01,Yes,66,Dissatisfaction,3980,1,29150,70대,2021-02-01,2018-04-01 00:00:00,34.56666667,3266352.476,0,0.975228168,0.864929643
6181,C-16349,,6326000,78098.76543,여성,46,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,Yes,7,2015-04-01,2022-01-01,No,68,,5059,3,15710,40대,2021-12-01,2015-04-01 00:00:00,81.2,6341619.753,2,0.999285714,0.998500821
6182,C-16350,,1697100,80814.28571,여성,63,No,No,0,0,No,계좌이체,No,No,No,Yes,5,2020-04-01,2022-01-01,No,50,,5121,3,33790,60대,2021-12-01,2020-04-01 00:00:00,20.3,1640530,0,0.983301269,0.879454759
6183,C-16351,,330700,25438.46154,여성,59,No,No,0,0,No,계좌이체,No,No,No,No,0,2020-12-01,2022-01-01,No,37,,5084,4,8810,50대,2021-12-01,2020-12-01 00:00:00,12.16666667,309501.2821,1,0.988120437,0.98288447
6184,C-16353,,2356300,71403.0303,남성,25,No,No,0,0,No,신용카드,No,No,No,Yes,52,2019-04-01,2022-01-01,No,63,,2926,4,45090,20대,2021-12-01,2019-04-01 00:00:00,32.5,2320598.485,0,0.992174085,0.920448681
6185,C-16354,,1635200,65408,여성,63,No,Yes,1,0,Yes,계좌이체,Yes,Yes,No,Yes,10,2019-12-01,2022-01-01,No,22,,5156,3,30510,60대,2021-12-01,2019-12-01 00:00:00,24.36666667,1593774.933,0,0.957624004,0.852776937
6186,C-16355,,1535300,80805.26316,남성,54,No,No,0,0,No,계좌이체,No,No,No,Yes,7,2020-06-01,2022-01-01,No,20,,4320,3,23840,50대,2021-12-01,2020-06-01 00:00:00,18.26666667,1476042.807,0,0.927448284,0.773515972
6187,C-16356,90,117500,29375,여성,62,No,No,0,0,No,계좌이체,No,No,No,Yes,27,2020-12-01,2021-03-01,Yes,76,Competitor,2088,1,0,60대,2021-03-01,2020-12-01 00:00:00,3,88125,0,0,0
6188,C-16357,,4380300,63482.6087,남성,78,No,No,0,0,Yes,계좌이체,No,No,Yes,Yes,24,2016-04-01,2022-01-01,No,58,,5521,4,32090,70대,2021-12-01,2016-04-01 00:00:00,69,4380300,0,0.997152497,0.974145265
6189,C-16358,335,1284200,107016.6667,여성,68,No,No,0,0,No,계좌이체,No,No,No,Yes,27,2020-10-01,2021-09-01,Yes,89,Attitude,2202,2,4520,60대,2021-09-01,2020-10-01 00:00:00,11.16666667,1195019.444,0,0.740615948,0.489172581
6190,C-16359,,736300,23751.6129,여성,48,Yes,Yes,3,1,No,신용카드,No,No,No,No,0,2019-06-01,2022-01-01,No,26,,4246,3,36050,40대,2021-12-01,2019-06-01 00:00:00,30.46666667,723632.4731,1,0.980436261,0.97515884
6191,C-16360,,10396500,123767.8571,여성,70,Yes,No,0,7,Yes,신용카드,No,Yes,No,No,16,2015-01-01,2022-01-01,No,53,,5832,5,20570,70대,2021-12-01,2015-01-01 00:00:00,84.2,10421253.57,2,1,0.998846154
6192,C-16361,,5670600,99484.21053,남성,63,Yes,No,0,3,Yes,신용카드,Yes,Yes,Yes,Yes,3,2017-04-01,2022-01-01,No,35,,3403,3,34800,60대,2021-12-01,2017-04-01 00:00:00,56.83333333,5654019.298,2,0.998244147,0.99693911
6193,C-16362,,4205700,58412.5,여성,70,Yes,No,0,3,Yes,신용카드,No,Yes,No,No,22,2016-01-01,2022-01-01,No,61,,4277,3,0,70대,2021-12-01,2016-01-01 00:00:00,72.03333333,4207647.083,2,0.996188645,0.98910503
6194,C-16363,,5159000,95537.03704,남성,53,No,No,0,0,No,계좌이체,No,No,No,Yes,14,2017-07-01,2022-01-01,No,70,,2583,4,10740,50대,2021-12-01,2017-07-01 00:00:00,53.8,5139892.593,0,1,0.992230416
6195,C-16364,,3254700,54245,여성,26,No,Yes,2,0,No,신용카드,No,Yes,No,Yes,48,2017-01-01,2022-01-01,No,52,,4106,3,0,20대,2021-12-01,2017-01-01 00:00:00,59.83333333,3245659.167,0,0.996171664,0.979184752
6196,C-16365,,5213700,77816.41791,여성,63,No,No,0,0,Yes,이체/메일확인,No,Yes,No,Yes,20,2016-06-01,2022-01-01,No,36,,4634,3,30510,60대,2021-12-01,2016-06-01 00:00:00,66.96666667,5211106.119,0,0.999677419,0.997177931
6197,C-16366,31,185700,92850,여성,58,No,No,0,0,No,계좌이체,No,No,No,No,15,2021-08-01,2021-09-01,Yes,81,Competitor,5082,2,36270,50대,2021-09-01,2021-08-01 00:00:00,1.033333333,95945,1,0,0
6198,C-16367,181,762600,108942.8571,여성,42,No,No,0,0,Yes,계좌이체,No,No,No,Yes,5,2021-01-01,2021-07-01,Yes,71,Other,5617,2,49490,40대,2021-07-01,2021-01-01 00:00:00,6.033333333,657288.5714,0,0.570437548,0.549075051
6199,C-16368,273,220500,22050,남성,59,No,No,0,0,Yes,신용카드,No,No,No,No,0,2021-02-01,2021-11-01,Yes,78,Attitude,5403,3,56160,50대,2021-11-01,2021-02-01 00:00:00,9.1,200655,1,0.027740226,0.02721391
6200,C-16369,,986600,46980.95238,여성,45,No,No,0,0,No,계좌이체,No,Yes,No,No,21,2020-04-01,2022-01-01,No,24,,2973,4,0,40대,2021-12-01,2020-04-01 00:00:00,20.3,953713.3333,1,0.884303937,0.79220557
6201,C-16370,151,341400,56900,남성,73,No,No,0,0,No,계좌이체,No,No,No,Yes,28,2021-01-01,2021-06-01,Yes,81,Dissatisfaction,4618,1,21130,70대,2021-06-01,2021-01-01 00:00:00,5.033333333,286396.6667,0,0.03110508,0.027897985
6202,C-16371,,5015500,91190.90909,여성,42,Yes,No,0,1,Yes,계좌이체,Yes,No,Yes,Yes,27,2017-06-01,2022-01-01,No,24,,3972,4,43510,40대,2021-12-01,2017-06-01 00:00:00,54.8,4997261.818,2,1,0.997701171
6203,C-16372,,567700,29878.94737,남성,26,No,No,0,0,Yes,계좌이체,No,No,No,No,0,2020-06-01,2022-01-01,No,54,,4868,5,50960,20대,2021-12-01,2020-06-01 00:00:00,18.26666667,545788.7719,1,0.993586663,0.990100864
6204,C-16373,,9801100,118085.5422,남성,22,No,No,0,1,No,신용카드,Yes,Yes,Yes,Yes,27,2015-02-01,2022-01-01,No,55,,5502,3,38080,20대,2021-12-01,2015-02-01 00:00:00,83.16666667,9820780.924,2,1,0.995132697
6205,C-16374,,4120000,93636.36364,여성,68,Yes,No,0,2,No,이체/메일확인,No,No,No,Yes,11,2018-05-01,2022-01-01,No,27,,5242,3,2490,60대,2021-12-01,2018-05-01 00:00:00,43.66666667,4088787.879,0,0.99020875,0.97690449
6206,C-16375,,485600,24280,여성,31,No,No,0,0,No,신용카드,No,No,No,No,0,2020-05-01,2022-01-01,No,23,,4249,5,13000,30대,2021-12-01,2020-05-01 00:00:00,19.3,468604,1,0.996889732,0.955353028
6207,C-16376,,10571200,125847.619,남성,21,No,No,0,10,Yes,계좌이체,No,Yes,Yes,Yes,71,2015-01-01,2022-01-01,No,57,,4773,4,16050,20대,2021-12-01,2015-01-01 00:00:00,84.2,10596369.52,2,0.99972973,0.99972973
6208,C-16377,365,1136600,87430.76923,여성,57,No,No,0,0,No,신용카드,No,No,Yes,Yes,22,2020-10-01,2021-10-01,Yes,94,Other,4149,3,48140,50대,2021-10-01,2020-10-01 00:00:00,12.16666667,1063741.026,0,0.744964013,0.625819093
6209,C-16378,,8009600,127136.5079,여성,62,No,No,0,0,No,계좌이체,Yes,Yes,No,Yes,6,2016-10-01,2022-01-01,No,24,,5446,3,8480,60대,2021-12-01,2016-10-01 00:00:00,62.9,7996886.349,2,1,1
6210,C-16379,1186,2339100,58477.5,남성,27,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,Yes,48,2018-01-01,2021-04-01,Yes,80,Price,3080,1,0,20대,2021-04-01,2018-01-01 00:00:00,39.53333333,2311810.5,2,0.994300251,0.956430385
6211,C-16380,,364300,24286.66667,남성,49,No,No,0,0,Yes,신용카드,No,No,No,No,0,2020-10-01,2022-01-01,No,68,,4905,3,18420,40대,2021-12-01,2020-10-01 00:00:00,14.2,344870.6667,1,0.997041483,0.983462254
6212,C-16381,,3398400,89431.57895,남성,59,No,No,0,0,No,계좌이체,No,Yes,No,Yes,29,2018-11-01,2022-01-01,No,43,,5184,4,44750,50대,2021-12-01,2018-11-01 00:00:00,37.53333333,3356665.263,0,0.999416667,0.98058385
6213,C-16382,,1135600,24161.70213,남성,49,No,No,0,0,No,계좌이체,No,No,No,No,0,2018-02-01,2022-01-01,No,75,,5876,3,20230,40대,2021-12-01,2018-02-01 00:00:00,46.63333333,1126740.709,1,0.999574916,0.999456473
6214,C-16383,,892300,22879.48718,남성,20,No,Yes,2,0,No,신용카드,No,No,No,No,0,2018-10-01,2022-01-01,No,51,,4004,3,34350,20대,2021-12-01,2018-10-01 00:00:00,38.56666667,882385.5556,1,0.999895013,0.994921551
6215,C-16384,92,307700,76925,남성,48,No,No,0,0,Yes,계좌이체,No,No,Yes,Yes,6,2021-06-01,2021-09-01,Yes,98,Other,3520,2,40230,40대,2021-09-01,2021-06-01 00:00:00,3.066666667,235903.3333,0,0.001428571,0.001428571
6216,C-16385,,1348500,96321.42857,여성,66,No,No,0,0,No,신용카드,No,No,No,Yes,22,2020-11-01,2022-01-01,No,59,,4267,4,28250,60대,2021-12-01,2020-11-01 00:00:00,13.16666667,1268232.143,0,0.816825018,0.581711649
6217,C-16386,550,2052600,108031.5789,남성,26,No,No,0,0,Yes,신용카드,No,No,No,Yes,26,2019-08-01,2021-02-01,Yes,89,Competitor,2931,1,32320,20대,2021-02-01,2019-08-01 00:00:00,18.33333333,1980578.947,0,0.990784463,0.792760698
6218,C-16387,,2719200,71557.89474,남성,23,No,No,0,0,No,계좌이체,Yes,Yes,No,Yes,73,2018-11-01,2022-01-01,No,30,,5156,3,42940,20대,2021-12-01,2018-11-01 00:00:00,37.53333333,2685806.316,0,0.996327154,0.947735497
6219,C-16388,,9918100,128806.4935,여성,68,Yes,No,0,8,Yes,신용카드,Yes,Yes,No,Yes,29,2015-08-01,2022-01-01,No,39,,4452,3,17290,60대,2021-12-01,2015-08-01 00:00:00,77.13333333,9935274.199,2,1,1
